ID da Transação;Data;Hora;Produto;Unidade Vendida;Unidade da Cafeteria;Tipo de Cliente;Valor da Venda
5675;2025-04-15;11:34;Bolo de Chocolate;2;Rodoviária;Regular;17.0
5676;2025-08-27;15:11;Café Espresso;3;Shopping;Regular;16.5
5677;2025-01-12;15:53;Cappuccino;3;Centro;Novo;21.0
5678;2025-09-19;07:23;Suco de Laranja;3;Shopping;Corporativo;18.0
5679;2025-06-28;20:27;Café Espresso;2;Centro;Regular;11.0
5680;2025-06-15;11:44;Cappuccino;3;Shopping;Regular;21.0
5681;2025-03-10;18:35;Bolo de Chocolate;1;Centro;Regular;8.5
5682;2025-03-04;09:42;Chá Gelado;3;Rodoviária;Regular;19.5
5683;2025-09-13;12:13;Café Espresso;2;Shopping;Regular;11.0
5684;2025-03-17;08:26;Pão de Queijo;3;Shopping;Novo;12.0
5685;2025-07-26;08:21;Café Espresso;3;Shopping;Regular;16.5
5686;2025-04-11;14:00;Cappuccino;3;Shopping;Regular;21.0
5687;2025-02-04;10:48;Café Espresso;1;Rodoviária;Regular;5.5
5688;2025-01-03;06:50;Bolo de Chocolate;2;Centro;Regular;17.0
5689;2025-05-21;08:35;Suco de Laranja;1;Shopping;Regular;6.0
5690;2025-09-23;08:05;Café Espresso;1;Centro;Regular;5.5
5691;2025-04-04;17:14;Suco de Laranja;2;Shopping;Regular;12.0
5692;2025-04-01;09:55;Cappuccino;2;Shopping;Novo;14.0
5693;2025-03-29;06:23;Cappuccino;3;Centro;Regular;21.0
5694;2025-05-15;16:48;Pão de Queijo;2;Shopping;Novo;8.0
5695;2025-04-23;16:48;Cappuccino;3;Universidade;Novo;21.0
5696;2025-08-25;12:32;Café Espresso;1;Centro;Regular;5.5
5697;2025-05-11;14:45;Suco de Laranja;3;Centro;Novo;18.0
5698;2025-05-11;20:55;Salgado;2;Centro;Novo;14.0
5699;2025-02-04;18:30;Salgado;3;Shopping;Regular;21.0
5700;2025-09-25;06:33;Cappuccino;1;Shopping;Corporativo;7.0
5701;2025-03-04;07:17;Café Espresso;2;Rodoviária;Novo;11.0
5702;2025-01-19;11:51;Sanduíche Natural;2;Centro;Regular;24.0
5703;2025-06-24;13:00;Cappuccino;3;Shopping;Novo;21.0
5704;2025-06-05;20:41;Suco de Laranja;3;Shopping;Regular;18.0
5705;2025-04-17;19:03;Salgado;3;Shopping;Novo;21.0
5706;2025-04-18;15:42;Suco de Laranja;1;Shopping;Regular;6.0
5707;2025-07-28;10:08;Cappuccino;1;Centro;Regular;7.0
5708;2025-02-18;10:10;Chá Gelado;2;Centro;Regular;13.0
5709;2025-08-08;08:26;Bolo de Chocolate;2;Universidade;Novo;17.0
5710;2025-06-19;09:09;Pão de Queijo;1;Centro;Regular;4.0
5711;2025-04-18;12:32;Bolo de Chocolate;3;Shopping;Regular;25.5
5712;2025-04-28;16:37;Café Espresso;3;Centro;Regular;16.5
5713;2025-03-06;13:48;Cappuccino;1;Universidade;Novo;7.0
5714;2025-07-19;13:38;Sanduíche Natural;3;Shopping;Regular;36.0
5715;2025-05-13;06:40;Café Espresso;1;Centro;Novo;5.5
5716;2025-03-23;16:18;Cappuccino;3;Centro;Regular;21.0
5717;2025-06-05;07:54;Cappuccino;3;Centro;Regular;21.0
5718;2025-09-29;16:34;Cappuccino;2;Universidade;Novo;14.0
5719;2025-04-22;06:41;Pão de Queijo;3;Universidade;Novo;12.0
5720;2025-09-06;18:02;Pingado;3;Rodoviária;Corporativo;10.5
5721;2025-03-29;11:34;Cappuccino;1;Centro;Novo;7.0
5722;2025-01-14;10:24;Suco de Laranja;1;Centro;Regular;6.0
5723;2025-02-21;12:01;Suco de Laranja;1;Centro;Regular;6.0
5724;2025-04-17;06:06;Pão de Queijo;1;Centro;Regular;4.0
5725;2025-02-24;09:42;Café Espresso;3;Universidade;Corporativo;16.5
5726;2025-01-01;12:05;Pão de Queijo;1;Rodoviária;Regular;4.0
5727;2025-09-05;12:35;Espresso Duplo;2;Centro;Regular;16.0
5728;2025-08-15;08:59;Cappuccino;1;Centro;Regular;7.0
5729;2025-07-16;10:50;Bolo de Chocolate;3;Shopping;Novo;25.5
5730;2025-02-11;19:34;Espresso Duplo;2;Rodoviária;Regular;16.0
5731;2025-01-30;09:07;Salgado;3;Shopping;Regular;21.0
5732;2025-01-17;07:03;Bolo de Chocolate;2;Rodoviária;Regular;17.0
5733;2025-07-11;16:15;Pingado;2;Shopping;Corporativo;7.0
5734;2025-09-09;08:06;Café Espresso;2;Universidade;Regular;11.0
5735;2025-04-21;07:00;Suco de Laranja;3;Centro;Novo;18.0
5736;2025-01-30;15:00;Cappuccino;2;Rodoviária;Corporativo;14.0
5737;2025-05-13;11:50;Cappuccino;3;Shopping;Novo;21.0
5738;2025-03-30;12:23;Pão de Queijo;2;Shopping;Regular;8.0
5739;2025-04-06;10:20;Café Espresso;1;Shopping;Regular;5.5
5740;2025-06-12;17:17;Cappuccino;1;Centro;Novo;7.0
5741;2025-07-09;13:57;Café Espresso;2;Centro;Regular;11.0
5742;2025-01-28;18:32;Café Espresso;2;Centro;Novo;11.0
5743;2025-01-09;15:08;Cappuccino;1;Rodoviária;Novo;7.0
5744;2025-09-29;06:32;Salgado;1;Universidade;Novo;7.0
5745;2025-02-28;06:06;Café Espresso;3;Universidade;Regular;16.5
5746;2025-01-14;09:27;Pão de Queijo;1;Universidade;Regular;4.0
5747;2025-02-17;12:52;Suco de Laranja;3;Shopping;Regular;18.0
5748;2025-01-10;17:15;Café Espresso;2;Centro;Corporativo;11.0
5749;2025-04-10;19:54;Chá Gelado;3;Centro;Regular;19.5
5750;2025-08-02;15:13;Sanduíche Natural;2;Rodoviária;Regular;24.0
5751;2025-03-28;12:35;Cappuccino;3;Centro;Regular;21.0
5752;2025-04-24;07:23;Pingado;3;Universidade;Novo;10.5
5753;2025-06-27;07:15;Bolo de Chocolate;3;Shopping;Regular;25.5
5754;2025-05-12;14:36;Cappuccino;2;Shopping;Novo;14.0
5755;2025-08-20;14:24;Bolo de Chocolate;2;Rodoviária;Novo;17.0
5756;2025-08-21;19:07;Bolo de Chocolate;3;Centro;Regular;25.5
5757;2025-01-03;13:19;Bolo de Chocolate;2;Universidade;Regular;17.0
5758;2025-07-26;19:19;Suco de Laranja;3;Universidade;Regular;18.0
5759;2025-04-29;19:17;Cappuccino;2;Rodoviária;Regular;14.0
5760;2025-09-27;09:47;Pingado;3;Rodoviária;Regular;10.5
5761;2025-05-05;09:05;Sanduíche Natural;1;Centro;Regular;12.0
5762;2025-09-26;08:17;Suco de Laranja;1;Centro;Regular;6.0
5763;2025-07-20;20:39;Café Espresso;3;Rodoviária;Novo;16.5
5764;2025-03-04;07:55;Pão de Queijo;2;Centro;Regular;8.0
5765;2025-05-20;12:34;Suco de Laranja;3;Shopping;Regular;18.0
5766;2025-09-28;11:53;Sanduíche Natural;1;Shopping;Regular;12.0
5767;2025-08-19;15:20;Espresso Duplo;1;Shopping;Novo;8.0
5768;2025-01-25;18:23;Chá Gelado;3;Shopping;Novo;19.5
5769;2025-07-06;20:26;Cappuccino;1;Universidade;Regular;7.0
5770;2025-03-29;17:04;Chá Gelado;3;Universidade;Corporativo;19.5
5771;2025-01-02;12:21;Café Espresso;1;Universidade;Regular;5.5
5772;2025-04-13;16:14;Cappuccino;2;Rodoviária;Corporativo;14.0
5773;2025-02-28;12:44;Café Espresso;2;Shopping;Corporativo;11.0
5774;2025-08-07;14:34;Sanduíche Natural;2;Centro;Regular;24.0
5775;2025-03-27;15:22;Chá Gelado;3;Centro;Regular;19.5
5776;2025-08-10;18:25;Cappuccino;3;Rodoviária;Regular;21.0
5777;2025-01-01;08:28;Cappuccino;2;Centro;Corporativo;14.0
5778;2025-03-19;07:27;Pingado;2;Shopping;Novo;7.0
5779;2025-03-02;12:35;Pão de Queijo;2;Shopping;Regular;8.0
5780;2025-02-28;06:05;Pão de Queijo;1;Rodoviária;Regular;4.0
5781;2025-01-17;16:37;Pão de Queijo;2;Rodoviária;Novo;8.0
5782;2025-02-16;11:33;Bolo de Chocolate;1;Universidade;Regular;8.5
5783;2025-05-25;06:02;Espresso Duplo;2;Centro;Regular;16.0
5784;2025-03-15;17:45;Cappuccino;3;Centro;Regular;21.0
5785;2025-04-17;07:21;Café Espresso;2;Centro;Novo;11.0
5786;2025-04-06;18:59;Café Espresso;1;Centro;Novo;5.5
5787;2025-08-24;11:28;Café Espresso;2;Centro;Regular;11.0
5788;2025-09-02;10:09;Pão de Queijo;1;Shopping;Regular;4.0
5789;2025-05-07;15:52;Chá Gelado;2;Centro;Regular;13.0
5790;2025-03-25;14:20;Suco de Laranja;1;Universidade;Novo;6.0
5791;2025-01-27;18:09;Pingado;1;Universidade;Regular;3.5
5792;2025-09-16;11:10;Chá Gelado;2;Shopping;Regular;13.0
5793;2025-01-15;09:57;Pão de Queijo;2;Rodoviária;Novo;8.0
5794;2025-03-17;19:30;Pão de Queijo;3;Centro;Regular;12.0
5795;2025-03-17;06:51;Bolo de Chocolate;3;Centro;Regular;25.5
5796;2025-03-22;07:41;Café Espresso;3;Centro;Regular;16.5
5797;2025-02-10;08:38;Bolo de Chocolate;1;Rodoviária;Regular;8.5
5798;2025-07-28;12:32;Pão de Queijo;1;Shopping;Regular;4.0
5799;2025-01-31;13:31;Bolo de Chocolate;3;Rodoviária;Regular;25.5
5800;2025-06-16;12:32;Pão de Queijo;3;Centro;Regular;12.0
5801;2025-01-31;13:45;Cappuccino;2;Universidade;Regular;14.0
5802;2025-01-18;19:33;Bolo de Chocolate;3;Centro;Regular;25.5
5803;2025-09-03;13:50;Cappuccino;1;Universidade;Regular;7.0
5804;2025-02-17;15:06;Café Espresso;2;Rodoviária;Regular;11.0
5805;2025-08-08;18:53;Bolo de Chocolate;3;Rodoviária;Regular;25.5
5806;2025-05-22;10:46;Cappuccino;3;Universidade;Regular;21.0
5807;2025-01-20;16:57;Sanduíche Natural;3;Centro;Regular;36.0
5808;2025-09-17;19:10;Café Espresso;2;Shopping;Novo;11.0
5809;2025-03-03;07:33;Bolo de Chocolate;2;Universidade;Regular;17.0
5810;2025-08-19;18:43;Pão de Queijo;2;Shopping;Regular;8.0
5811;2025-02-12;20:16;Café Espresso;3;Universidade;Novo;16.5
5812;2025-08-18;19:24;Cappuccino;2;Centro;Regular;14.0
5813;2025-01-04;16:07;Bolo de Chocolate;2;Centro;Regular;17.0
5814;2025-05-13;13:16;Cappuccino;2;Shopping;Regular;14.0
5815;2025-07-24;10:11;Café Espresso;2;Shopping;Novo;11.0
5816;2025-09-11;11:17;Bolo de Chocolate;1;Centro;Novo;8.5
5817;2025-09-03;15:30;Café Espresso;3;Centro;Novo;16.5
5818;2025-08-08;10:05;Bolo de Chocolate;2;Shopping;Novo;17.0
5819;2025-08-28;14:14;Salgado;1;Universidade;Novo;7.0
5820;2025-02-19;15:48;Café Espresso;1;Centro;Regular;5.5
5821;2025-03-13;18:25;Cappuccino;3;Rodoviária;Regular;21.0
5822;2025-03-14;08:11;Cappuccino;3;Centro;Regular;21.0
5823;2025-04-06;14:46;Bolo de Chocolate;2;Universidade;Regular;17.0
5824;2025-04-11;19:00;Cappuccino;3;Centro;Regular;21.0
5825;2025-05-22;06:32;Cappuccino;3;Shopping;Novo;21.0
5826;2025-02-09;12:28;Café Espresso;3;Shopping;Novo;16.5
5827;2025-07-02;10:53;Café Espresso;3;Shopping;Novo;16.5
5828;2025-02-11;18:30;Pão de Queijo;2;Universidade;Regular;8.0
5829;2025-03-20;19:07;Café Espresso;1;Universidade;Regular;5.5
5830;2025-05-10;19:12;Café Espresso;3;Centro;Regular;16.5
5831;2025-08-01;07:44;Cappuccino;1;Universidade;Novo;7.0
5832;2025-07-15;07:34;Café Espresso;1;Shopping;Regular;5.5
5833;2025-06-19;18:18;Café Espresso;1;Universidade;Regular;5.5
5834;2025-02-08;18:50;Cappuccino;3;Shopping;Regular;21.0
5835;2025-05-22;09:18;Café Espresso;3;Centro;Corporativo;16.5
5836;2025-01-22;07:24;Salgado;2;Universidade;Novo;14.0
5837;2025-04-06;11:50;Café Espresso;3;Rodoviária;Novo;16.5
5838;2025-04-16;14:30;Suco de Laranja;3;Centro;Corporativo;18.0
5839;2025-01-10;09:03;Cappuccino;3;Shopping;Novo;21.0
5840;2025-03-10;13:38;Bolo de Chocolate;1;Shopping;Novo;8.5
5841;2025-09-17;20:06;Café Espresso;2;Centro;Regular;11.0
5842;2025-09-16;15:54;Chá Gelado;1;Universidade;Regular;6.5
5843;2025-03-31;15:15;Suco de Laranja;2;Centro;Regular;12.0
5844;2025-01-11;16:47;Café Espresso;3;Rodoviária;Regular;16.5
5845;2025-02-14;10:46;Café Espresso;3;Universidade;Novo;16.5
5846;2025-04-10;12:35;Bolo de Chocolate;1;Rodoviária;Regular;8.5
5847;2025-09-15;13:24;Chá Gelado;1;Shopping;Novo;6.5
5848;2025-02-05;18:27;Cappuccino;1;Centro;Corporativo;7.0
5849;2025-07-22;08:06;Pão de Queijo;2;Centro;Regular;8.0
5850;2025-01-27;17:57;Café Espresso;1;Shopping;Regular;5.5
5851;2025-09-25;14:16;Cappuccino;3;Rodoviária;Regular;21.0
5852;2025-04-08;07:15;Cappuccino;2;Rodoviária;Regular;14.0
5853;2025-07-26;12:17;Cappuccino;2;Shopping;Regular;14.0
5854;2025-03-28;12:00;Café Espresso;3;Universidade;Novo;16.5
5855;2025-06-14;20:02;Café Espresso;1;Rodoviária;Regular;5.5
5856;2025-02-17;20:20;Bolo de Chocolate;1;Rodoviária;Regular;8.5
5857;2025-02-06;19:59;Bolo de Chocolate;3;Universidade;Regular;25.5
5858;2025-09-12;19:10;Cappuccino;3;Shopping;Novo;21.0
5859;2025-09-06;11:46;Sanduíche Natural;3;Shopping;Novo;36.0
5860;2025-08-28;18:56;Cappuccino;3;Universidade;Novo;21.0
5861;2025-06-13;14:02;Cappuccino;2;Universidade;Regular;14.0
5862;2025-08-04;19:23;Suco de Laranja;2;Centro;Regular;12.0
5863;2025-01-18;18:35;Suco de Laranja;1;Shopping;Novo;6.0
5864;2025-03-26;12:53;Sanduíche Natural;2;Universidade;Novo;24.0
5865;2025-03-21;13:53;Café Espresso;2;Universidade;Regular;11.0
5866;2025-06-16;09:49;Café Espresso;2;Shopping;Corporativo;11.0
5867;2025-04-01;12:42;Bolo de Chocolate;3;Centro;Novo;25.5
5868;2025-02-06;20:28;Cappuccino;2;Shopping;Regular;14.0
5869;2025-06-05;16:35;Café Espresso;1;Shopping;Regular;5.5
5870;2025-08-06;18:40;Pão de Queijo;2;Shopping;Novo;8.0
5871;2025-04-08;14:54;Cappuccino;3;Rodoviária;Corporativo;21.0
5872;2025-02-02;10:50;Cappuccino;2;Universidade;Regular;14.0
5873;2025-02-19;08:24;Cappuccino;1;Rodoviária;Regular;7.0
5874;2025-03-01;14:11;Café Espresso;2;Centro;Regular;11.0
5875;2025-03-17;18:10;Café Espresso;1;Universidade;Novo;5.5
5876;2025-06-18;09:10;Pão de Queijo;3;Shopping;Novo;12.0
5877;2025-06-06;06:25;Cappuccino;1;Centro;Novo;7.0
5878;2025-07-03;10:13;Sanduíche Natural;1;Centro;Regular;12.0
5879;2025-04-03;13:09;Café Espresso;3;Shopping;Regular;16.5
5880;2025-08-09;20:30;Sanduíche Natural;1;Shopping;Regular;12.0
5881;2025-02-20;09:09;Cappuccino;2;Centro;Corporativo;14.0
5882;2025-05-01;15:19;Cappuccino;2;Universidade;Corporativo;14.0
5883;2025-08-02;18:43;Cappuccino;1;Centro;Novo;7.0
5884;2025-02-14;19:08;Cappuccino;2;Universidade;Novo;14.0
5885;2025-01-28;20:08;Pão de Queijo;2;Shopping;Novo;8.0
5886;2025-08-26;12:25;Cappuccino;3;Centro;Novo;21.0
5887;2025-03-28;13:11;Bolo de Chocolate;1;Shopping;Regular;8.5
5888;2025-06-29;17:19;Cappuccino;2;Rodoviária;Novo;14.0
5889;2025-01-07;13:13;Bolo de Chocolate;1;Rodoviária;Corporativo;8.5
5890;2025-07-01;11:15;Bolo de Chocolate;1;Shopping;Novo;8.5
5891;2025-03-21;18:31;Café Espresso;2;Universidade;Novo;11.0
5892;2025-01-14;08:54;Salgado;3;Rodoviária;Regular;21.0
5893;2025-06-09;08:42;Salgado;3;Rodoviária;Novo;21.0
5894;2025-03-02;12:52;Pingado;1;Centro;Regular;3.5
5895;2025-04-09;09:50;Café Espresso;3;Shopping;Regular;16.5
5896;2025-01-20;13:19;Sanduíche Natural;2;Universidade;Regular;24.0
5897;2025-02-06;13:57;Sanduíche Natural;2;Centro;Regular;24.0
5898;2025-03-17;08:41;Bolo de Chocolate;3;Universidade;Corporativo;25.5
5899;2025-01-23;18:40;Pão de Queijo;3;Shopping;Novo;12.0
5900;2025-09-04;11:46;Espresso Duplo;1;Shopping;Regular;8.0
5901;2025-01-02;10:52;Pingado;3;Centro;Novo;10.5
5902;2025-05-05;18:50;Bolo de Chocolate;1;Centro;Regular;8.5
5903;2025-01-31;07:05;Cappuccino;2;Centro;Novo;14.0
5904;2025-03-19;16:32;Salgado;3;Rodoviária;Novo;21.0
5905;2025-09-08;20:14;Café Espresso;1;Shopping;Novo;5.5
5906;2025-02-10;19:38;Cappuccino;1;Centro;Regular;7.0
5907;2025-09-20;20:04;Pingado;1;Centro;Novo;3.5
5908;2025-02-21;09:56;Salgado;1;Shopping;Corporativo;7.0
5909;2025-07-16;15:47;Chá Gelado;2;Shopping;Regular;13.0
5910;2025-05-22;06:42;Pão de Queijo;3;Universidade;Regular;12.0
5911;2025-08-27;20:51;Cappuccino;1;Rodoviária;Corporativo;7.0
5912;2025-05-24;08:37;Pingado;3;Shopping;Corporativo;10.5
5913;2025-05-19;10:22;Cappuccino;3;Shopping;Regular;21.0
5914;2025-02-18;18:32;Suco de Laranja;2;Shopping;Regular;12.0
5915;2025-02-11;18:52;Pão de Queijo;3;Shopping;Corporativo;12.0
5916;2025-09-05;19:33;Café Espresso;2;Shopping;Regular;11.0
5917;2025-03-24;07:26;Café Espresso;2;Shopping;Regular;11.0
5918;2025-04-05;20:58;Cappuccino;1;Shopping;Regular;7.0
5919;2025-07-21;07:08;Pão de Queijo;2;Centro;Regular;8.0
5920;2025-03-27;15:02;Café Espresso;1;Shopping;Regular;5.5
5921;2025-09-16;09:46;Cappuccino;2;Centro;Regular;14.0
5922;2025-07-15;10:19;Bolo de Chocolate;2;Centro;Regular;17.0
5923;2025-06-05;09:04;Suco de Laranja;3;Shopping;Regular;18.0
5924;2025-08-26;15:15;Café Espresso;1;Shopping;Regular;5.5
5925;2025-01-13;20:24;Bolo de Chocolate;3;Centro;Regular;25.5
5926;2025-03-06;17:24;Café Espresso;2;Centro;Regular;11.0
5927;2025-04-30;19:13;Café Espresso;1;Shopping;Corporativo;5.5
5928;2025-02-26;11:42;Café Espresso;2;Centro;Novo;11.0
5929;2025-07-17;17:29;Bolo de Chocolate;2;Rodoviária;Corporativo;17.0
5930;2025-09-06;08:37;Café Espresso;3;Universidade;Regular;16.5
5931;2025-04-19;15:19;Café Espresso;1;Universidade;Corporativo;5.5
5932;2025-03-28;08:21;Café Espresso;1;Shopping;Novo;5.5
5933;2025-09-19;20:10;Espresso Duplo;1;Rodoviária;Corporativo;8.0
5934;2025-04-24;11:33;Chá Gelado;2;Universidade;Regular;13.0
5935;2025-05-06;14:23;Café Espresso;1;Centro;Novo;5.5
5936;2025-03-31;11:16;Cappuccino;2;Shopping;Regular;14.0
5937;2025-09-03;17:49;Espresso Duplo;2;Shopping;Corporativo;16.0
5938;2025-05-28;20:35;Café Espresso;2;Shopping;Regular;11.0
5939;2025-07-22;12:08;Café Espresso;1;Universidade;Corporativo;5.5
5940;2025-08-05;15:20;Café Espresso;3;Shopping;Regular;16.5
5941;2025-03-28;15:33;Pingado;2;Universidade;Regular;7.0
5942;2025-04-21;20:28;Suco de Laranja;3;Centro;Regular;18.0
5943;2025-08-16;16:42;Café Espresso;1;Rodoviária;Regular;5.5
5944;2025-04-03;16:32;Café Espresso;1;Centro;Regular;5.5
5945;2025-07-31;15:45;Espresso Duplo;1;Rodoviária;Regular;8.0
5946;2025-09-13;18:00;Cappuccino;1;Shopping;Regular;7.0
5947;2025-06-12;10:22;Pão de Queijo;1;Shopping;Novo;4.0
5948;2025-07-16;14:08;Cappuccino;3;Centro;Regular;21.0
5949;2025-08-03;13:00;Suco de Laranja;1;Shopping;Regular;6.0
5950;2025-08-15;10:21;Café Espresso;1;Universidade;Regular;5.5
5951;2025-04-11;11:03;Salgado;1;Centro;Corporativo;7.0
5952;2025-01-13;06:50;Café Espresso;1;Centro;Regular;5.5
5953;2025-04-13;15:14;Café Espresso;1;Centro;Regular;5.5
5954;2025-06-27;09:35;Pão de Queijo;2;Shopping;Regular;8.0
5955;2025-04-26;18:51;Salgado;2;Shopping;Regular;14.0
5956;2025-07-18;19:04;Cappuccino;3;Shopping;Novo;21.0
5957;2025-04-01;18:46;Café Espresso;1;Rodoviária;Corporativo;5.5
5958;2025-06-16;20:26;Pão de Queijo;3;Rodoviária;Regular;12.0
5959;2025-02-16;14:15;Bolo de Chocolate;3;Rodoviária;Regular;25.5
5960;2025-07-18;09:24;Suco de Laranja;1;Shopping;Novo;6.0
5961;2025-05-22;14:00;Cappuccino;1;Centro;Novo;7.0
5962;2025-02-20;10:40;Café Espresso;2;Shopping;Regular;11.0
5963;2025-03-15;09:04;Pão de Queijo;1;Centro;Regular;4.0
5964;2025-07-18;09:28;Cappuccino;2;Centro;Regular;14.0
5965;2025-05-05;07:57;Espresso Duplo;3;Shopping;Novo;24.0
5966;2025-02-24;07:01;Pão de Queijo;3;Rodoviária;Regular;12.0
5967;2025-09-21;18:32;Pão de Queijo;2;Universidade;Novo;8.0
5968;2025-07-08;08:46;Cappuccino;2;Rodoviária;Regular;14.0
5969;2025-09-17;19:42;Cappuccino;1;Centro;Regular;7.0
5970;2025-04-20;15:16;Pão de Queijo;2;Shopping;Corporativo;8.0
5971;2025-05-03;09:48;Cappuccino;2;Universidade;Regular;14.0
5972;2025-08-31;09:50;Chá Gelado;1;Shopping;Regular;6.5
5973;2025-05-16;14:32;Cappuccino;3;Shopping;Regular;21.0
5974;2025-07-06;19:23;Cappuccino;2;Universidade;Novo;14.0
5975;2025-03-05;16:24;Café Espresso;1;Shopping;Regular;5.5
5976;2025-04-25;17:06;Bolo de Chocolate;1;Rodoviária;Corporativo;8.5
5977;2025-01-31;06:35;Café Espresso;2;Centro;Novo;11.0
5978;2025-02-21;15:48;Cappuccino;3;Rodoviária;Regular;21.0
5979;2025-01-01;09:30;Pão de Queijo;1;Centro;Novo;4.0
5980;2025-01-10;08:17;Cappuccino;2;Centro;Novo;14.0
5981;2025-09-24;06:05;Suco de Laranja;3;Shopping;Regular;18.0
5982;2025-03-02;17:06;Bolo de Chocolate;2;Shopping;Regular;17.0
5983;2025-06-24;11:56;Pingado;1;Shopping;Regular;3.5
5984;2025-08-13;17:40;Pão de Queijo;1;Rodoviária;Regular;4.0
5985;2025-05-23;07:33;Pão de Queijo;1;Universidade;Regular;4.0
5986;2025-02-08;14:16;Café Espresso;2;Centro;Regular;11.0
5987;2025-07-12;10:32;Cappuccino;1;Shopping;Regular;7.0
5988;2025-06-06;12:08;Café Espresso;2;Shopping;Regular;11.0
5989;2025-07-13;11:01;Bolo de Chocolate;3;Centro;Novo;25.5
5990;2025-07-24;11:08;Cappuccino;3;Universidade;Corporativo;21.0
5991;2025-09-23;08:15;Pão de Queijo;3;Centro;Novo;12.0
5992;2025-05-30;14:23;Cappuccino;3;Rodoviária;Regular;21.0
5993;2025-03-28;20:28;Bolo de Chocolate;1;Shopping;Regular;8.5
5994;2025-06-19;17:54;Cappuccino;1;Shopping;Regular;7.0
5995;2025-01-17;13:25;Pão de Queijo;2;Universidade;Regular;8.0
5996;2025-08-31;11:34;Espresso Duplo;3;Centro;Novo;24.0
5997;2025-01-30;12:03;Suco de Laranja;3;Shopping;Corporativo;18.0
5998;2025-03-24;16:41;Cappuccino;2;Centro;Novo;14.0
5999;2025-08-06;19:52;Pão de Queijo;2;Shopping;Corporativo;8.0
6000;2025-06-05;13:46;Pão de Queijo;2;Shopping;Regular;8.0
6001;2025-04-11;12:06;Salgado;2;Centro;Novo;14.0
6002;2025-05-02;13:41;Salgado;3;Shopping;Corporativo;21.0
6003;2025-08-18;08:18;Cappuccino;1;Shopping;Regular;7.0
6004;2025-03-28;07:46;Salgado;3;Shopping;Corporativo;21.0
6005;2025-08-22;06:41;Café Espresso;2;Rodoviária;Regular;11.0
6006;2025-01-22;11:53;Suco de Laranja;1;Shopping;Corporativo;6.0
6007;2025-07-26;18:41;Café Espresso;3;Shopping;Novo;16.5
6008;2025-08-16;17:23;Cappuccino;2;Shopping;Regular;14.0
6009;2025-02-15;19:05;Sanduíche Natural;1;Shopping;Regular;12.0
6010;2025-04-21;11:32;Cappuccino;1;Shopping;Novo;7.0
6011;2025-02-11;17:54;Pingado;2;Universidade;Regular;7.0
6012;2025-07-06;12:09;Café Espresso;1;Centro;Regular;5.5
6013;2025-05-19;14:45;Pão de Queijo;3;Centro;Regular;12.0
6014;2025-06-16;20:59;Suco de Laranja;3;Shopping;Regular;18.0
6015;2025-02-19;12:55;Café Espresso;3;Centro;Regular;16.5
6016;2025-02-22;09:56;Café Espresso;1;Centro;Corporativo;5.5
6017;2025-01-11;20:00;Café Espresso;1;Centro;Novo;5.5
6018;2025-03-23;13:02;Pingado;2;Rodoviária;Regular;7.0
6019;2025-05-26;19:16;Suco de Laranja;2;Centro;Regular;12.0
6020;2025-08-19;07:46;Cappuccino;1;Centro;Novo;7.0
6021;2025-06-25;11:04;Café Espresso;3;Universidade;Regular;16.5
6022;2025-04-22;19:50;Café Espresso;1;Rodoviária;Regular;5.5
6023;2025-09-16;14:39;Pão de Queijo;3;Universidade;Regular;12.0
6024;2025-07-09;18:34;Pingado;2;Rodoviária;Regular;7.0
6025;2025-09-09;07:39;Bolo de Chocolate;1;Rodoviária;Regular;8.5
6026;2025-05-17;19:14;Cappuccino;1;Shopping;Regular;7.0
6027;2025-03-07;10:14;Pão de Queijo;1;Centro;Corporativo;4.0
6028;2025-01-13;14:32;Pingado;3;Shopping;Regular;10.5
6029;2025-07-11;15:18;Pão de Queijo;2;Shopping;Regular;8.0
6030;2025-01-31;10:49;Espresso Duplo;3;Centro;Regular;24.0
6031;2025-03-18;08:35;Café Espresso;2;Rodoviária;Regular;11.0
6032;2025-05-18;09:10;Suco de Laranja;3;Shopping;Novo;18.0
6033;2025-05-27;14:32;Bolo de Chocolate;2;Rodoviária;Regular;17.0
6034;2025-06-06;17:31;Bolo de Chocolate;3;Universidade;Novo;25.5
6035;2025-02-11;14:15;Pão de Queijo;1;Centro;Corporativo;4.0
6036;2025-04-07;14:10;Café Espresso;3;Rodoviária;Novo;16.5
6037;2025-06-11;11:58;Café Espresso;1;Universidade;Regular;5.5
6038;2025-09-21;06:26;Chá Gelado;1;Shopping;Regular;6.5
6039;2025-07-12;18:11;Café Espresso;1;Universidade;Novo;5.5
6040;2025-09-07;11:39;Pingado;3;Centro;Novo;10.5
6041;2025-07-22;10:20;Bolo de Chocolate;1;Universidade;Regular;8.5
6042;2025-06-04;06:16;Cappuccino;3;Centro;Novo;21.0
6043;2025-02-17;13:28;Chá Gelado;2;Rodoviária;Regular;13.0
6044;2025-06-25;10:39;Salgado;3;Universidade;Corporativo;21.0
6045;2025-06-12;15:17;Cappuccino;3;Centro;Corporativo;21.0
6046;2025-06-07;20:51;Café Espresso;3;Centro;Novo;16.5
6047;2025-05-07;18:26;Sanduíche Natural;2;Shopping;Regular;24.0
6048;2025-05-17;19:09;Suco de Laranja;2;Universidade;Regular;12.0
6049;2025-03-26;14:44;Salgado;2;Centro;Regular;14.0
